,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
294,2004-12-05 09:19:23,1102218563.0,dri,27.41,36.70822942643392,1111.01001,-0.8531315723864779,37.5613609988204,0.527,19.51,0.85,3.37,4.68,6.89,8.37,18.54,29.93,4310000000.0,4940000000.0,14.98,1.32,0.98,8.22,0.98,1110000000.0,8.22,234990000.0,1.405,0.30,7.50,38600000.0,0.25,670470000.0,0.532,8.093,489140000.0,0.454,8.28,76.23,2810000.0,3.176,1.95,4800000.0,outperform
295,2005-04-10 22:08:52,1113151132.0,dri,30.81,53.665835411471306,1505.619995,34.36198252277595,19.303852888695353,0.506,19.79,0.94,3.79,4.88,7.08,8.92,20.60,31.858,4890000000.0,5390000000.0,15.80,1.37,1.03,8.58,1.03,1100000000.0,8.58,256040000.00000003,1.56,2.20,7.50,87780000.0,0.56,651300000.0,0.457,8.186,626440000.0,0.141,8.28,76.82,3230000.0,3.223,2.25,4110000.0000000005,outperform
296,2013-05-13 07:51:51,1368411711.0,dri,53.56,167.13216957605988,1157.439941,3.290289475602268,163.84188010045762,142.15,16.33,0.84,3.56,5.17,8.25,6.66,23.12,64.69,9620000000.0,9620000000.0,16.84,3.07,1.16,9.05,1.16,1840000000.0,9.05,430800000.0,3.28,18.10,4.60,107100000.0,0.83,2770000000.0,0.56,15.02,901300000.0,0.70,0.69,82.50,7960000.0,4.40,7.10,8109999.999999999,outperform
297,2005-02-05 03:36:59,1107554819.0,dte,44.62,0.0,1084.560059,0.0,0.0,1.573,13.72,1.11,1.40,8.05,9.84,2.67,10.30,40.087,7760000000.0,16200000000.0,12.79,3.54,2.35,11.97,2.35,4800000000.0,11.97,554000000.0,3.25,17.60,4.30,74000000.0,0.43,8620000000.0,0.977,31.500999,1300000000.0,0.082,0.38,53.11,2920000.0,4.176,1.68,3510000.0,underperform
298,2011-05-05 22:03:18,1304613198.0,dte,50.84,13.939937247870922,915.3900150000001,-15.598033746142208,29.53797099401313,115.75,14.91,1.02,1.28,6.76,16.80,3.68,8.74,50.58,16430000000.0,16430000000.0,13.49,2.94,1.93,6.88,1.93,2790000000.0,6.88,577000000.0,3.41,23.10,0.90,197000000.0,1.16,7910000000.0,1.10,40.11,16430000000.0,0.62,0.43,56.40,2270000.0,1.90,1.30,2200000.0,outperform
299,2011-07-05 21:25:09,1309881309.0,dte,50.61,13.42447333034514,902.650024,-16.772702764633145,30.197176094978285,115.75,14.84,1.01,1.27,6.76,16.80,3.68,8.74,50.58,16320000000.0,16320000000.0,13.39,2.86,1.91,6.83,1.91,2790000000.0,6.83,577000000.0,3.41,23.10,0.90,197000000.0,1.16,7910000000.0,1.10,40.11,16320000000.0,0.63,0.43,56.40,3010000.0,3.40,1.80,3370000.0,outperform
300,2012-06-14 22:02:35,1339691555.0,dte,59.47,33.28103989242492,1258.469971,16.035065145248918,17.245974747176003,111.04,14.68,1.15,1.41,7.93,15.48,3.35,10.01,51.49,17880000000.0,17880000000.0,14.90,3.63,2.05,7.89,2.05,2730000000.0,7.89,691000000.0,4.05,11.40,7.50,57000000.0,0.34,7940000000.0,1.17,41.76,1910000000.0,0.33,0.53,12.90,1630000.0,2.00,1.00,1500000.0,outperform
301,2012-11-17 08:51:02,1353122462.0,dte,59.3,32.900044822949354,2035.3299559999998,87.6641075900067,-54.76406276705734,105.65,14.97,1.17,1.37,7.85,15.64,3.34,9.58,50.75,18000000000.0,18000000000.0,14.71,3.13,2.08,7.90,2.08,2730000000.0,7.90,679000000.0,3.96,24.00,2.60,59000000.0,0.34,7850000000.0,1.18,42.94,2250000000.0,0.31,0.53,13.40,1440000.0,2.60,0.90,1460000.0,underperform
302,2011-11-14 18:39:12,1321276152.0,duk,20.9,12.124463519313295,1263.849976,-1.3711404064786108,13.495603925791906,87.83,15.12,1.96,1.23,12.89,20.61,3.11,8.21,10.76,45920000000.0,45920000000.0,14.72,3.63,3.21,9.24,3.21,5520000000.0,9.24,1840000000.0,1.38,29.60,0.50,2180000000.0,1.64,20110000000.0,1.23,17.11,45920000000.0,0.34,0.25,47.70,48480000.0,3.80,3.70,47890000.0,outperform
303,2012-06-15 14:04:22,1339749262.0,duk,23.2,24.46351931330471,1413.939941,10.341643836499886,14.121875476804826,90.38,20.73,2.18,1.36,10.49,22.51,3.31,6.55,10.65,50330000000.0,50330000000.0,15.51,4.61,3.54,9.56,3.54,5610000000.0,9.56,1480000000.0,1.12,42.30,0.90,1310000000.0,0.98,20680000000.0,1.38,17.03,3580000000.0,0.18,0.26,50.20,78750000.0,5.30,5.90,78860000.0,outperform
304,2004-10-11 00:40:37,1097435437.0,dva,31.44,-29.96212965025618,1360.550049,-4.121799835980529,-25.840329814275652,2.428,15.80,1.47,6.72,9.57,19.02,10.08,65.30,20.304,3160000000.0,4099999999.9999995,14.10,1.01,1.91,8.37,1.91,655860000.0,8.37,206120000.0,1.99,11.70,8.70,200700000.0,1140000000.0,1140000000.0,1.947,4.705,350970000.0,0.648,0.80,88.31,1380000.0,2.512,1.39,1570000.0,underperform
305,2005-03-16 18:47:41,1110979061.0,dva,41.77,-6.950323011806632,1614.420044,13.768463160326656,-20.71878617213329,2.63,19.33,1.81,7.96,9.67,17.84,10.03,51.82,22.34,4120000000.0,5290000000.0,15.88,1.25,2.30,10.65,2.30,743530000.0,10.65,222250000.0,2.16,26.40,14.00,251980000.0,2.56,1380000000.0,1.967,5.307,419950000.0,0.619,1.29,90.50,1680000.0,2.175,1.72,1940000.0,underperform
306,2004-06-07 21:43:36,1086624816.0,dvn,60.76,0.0,1148.160034,0.0,0.0,0.756,8.03,1.82,1.25,22.79,35.44,7.27,18.79,33.312,14570000000.0,21610000000.0,10.87,1.72,2.73,4.43,2.73,6070000000.0,4.43,1800000000.0,7.568,1579.80,70.30,1520000000.0,6.35,8720000000.0,0.998,48.077999,4160000000.0,0.52,7.13,76.72,3840000.0,2.375,1.72,4040000.0,underperform
